Name,Address,Contact,Map Link,rating,No of reviews,Social media / website,Menu Link,Restaurant Keyword,Restaurant Speciality
Sumeshi,"Strada Albişoara 4, Chișinău, Moldova",+37(378)127005,https://maps.app.goo.gl/kZCRgGVbPmHzUcYC6,4.6,71,sumeshi.md,https://sumeshi.md/,Asian cuisine,None
Sumo,Strada Pușkin 15,+37(368)005800,https://www.google.com/maps/place/Sumo/data=!4m7!3m6!1s0x40c97d1b544c8df7:0x57d506cd757b09b5!8m2!3d47.020498!4d28.829081!16s%2Fg%2F11v59y38hx!19sChIJ941MVBt9yUARtQl7dc0G1Vc?authuser=0&hl=ru&rclk=1,4.2,26,http://www.sumosushi.md/,http://www.sumosushi.md/,Asian cuisine,None
SUNRISE FOOD,Strada Mitropolit Varlaam 75,+37(379)008933,https://www.google.com/maps/place/SUNRISE+FOOD/data=!4m7!3m6!1s0x40c97dc989ad3c8f:0x1a905f397287d223!8m2!3d47.0237737!4d28.8371516!16s%2Fg%2F11vr5pfkkv!19sChIJjzyticl9yUARI9KHcjlfkBo?authuser=0&hl=ru&rclk=1,4.3,27,https://sunrisefood.md/ru,https://sunrisefood.md/ru,Asian cuisine,None
Sushiko,"Strada Ismail 86, MD-2001, Chișinău, Молдова",+37(378)125533,https://www.google.com/maps/place/Sushiko/data=!4m7!3m6!1s0x40c97c3c51491f6f:0x5c3409216cc457fa!8m2!3d47.0172523!4d28.8486895!16s%2Fg%2F11hckc_dyb!19sChIJbx9JUTx8yUAR-lfEbCEJNFw?authuser=0&hl=ru&rclk=1,4.7,552,http://sushiko.md/,https://www.table9.md/ro,Asian cuisine,None
Sushka,"Bulevardul Dacia 10, Chișinău, Молдова",+37(378)100375,https://www.google.com/maps/place/Sushka/data=!4m7!3m6!1s0x40c97f007c53ffbf:0xdd85d0376472481a!8m2!3d46.9908748!4d28.8497382!16s%2Fg%2F11vrd776v8!19sChIJv_9TfAB_yUARGkhyZDfQhd0?authuser=0&hl=ru&rclk=1,4.3,12,http://sushka.md/,None,None,None
Sushka,Bulevardul Moscova 2,+37(378)100171,https://www.google.com/maps/place/Sushka/data=!4m7!3m6!1s0x40c97d6e38eb5eb7:0xef99d0462eb1f901!8m2!3d47.0451156!4d28.8621967!16s%2Fg%2F11ny0ljhr2!19sChIJt17rOG59yUARAfmxLkbQme8?authuser=0&hl=ru&rclk=1,3.8,206,http://sushka.md/,None,None,None
Sushka,Strada Pușkin 9,+37(379)100181,https://www.google.com/maps/place/Sushka/data=!4m7!3m6!1s0x40c97dcbe71a18d5:0x4691f393a1602b95!8m2!3d47.019333!4d28.8275568!16s%2Fg%2F11t1qxvqd2!19sChIJ1Rga58t9yUARlStgoZPzkUY?authuser=0&hl=ru&rclk=1,4.2,42,http://sushka.md/,None,None,None
Sushka,Strada Ion Creangă 6/4,+37(378)100171,https://www.google.com/maps/place/Sushka/data=!4m7!3m6!1s0x40c97d004d041c9b:0xb33b425b27103cd8!8m2!3d47.0367435!4d28.8110162!16s%2Fg%2F11lclfv90c!19sChIJmxwETQB9yUAR2DwQJ1tCO7M?authuser=0&hl=ru&rclk=1,4.5,4,http://sushka.md/,None,None,None
Table 9 Lounge & Bar,"Table 9 Lounge & Bar, Bulevardul Decebal 22, MD-2038, Chișinău, Moldova",+373 694 74 436,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97f6f6b516bb3:0x22f5ef880bed4b44!8m2!3d47.0001663!4d28.859673!16s%2Fg%2F11q9rt6gmh?entry=ttu,4.5,223,https://www.table9.md/ro,https://www.table9.md/ro,Asian cuisine,And European
Taifas,"Taifas, Strada București 67, Chișinău, Moldova",+373 685 10 002,https://maps.app.goo.gl/x5JNR6psVygbn8Px6,4.5,1472,https://www.facebook.com/taifas.md,https://www.facebook.com/taifas.md,European cuisine,Traditional Moldavian
Takumi,Strada Nicolae H. Costin 65,+37(322)008000,https://www.google.com/maps/place/Takumi/data=!4m7!3m6!1s0x40cbd75d3dd982cd:0xc27aaab7f84c6333!8m2!3d47.0424304!4d28.7708491!16s%2Fg%2F11q1bywfmp!19sChIJzYLZPV3Xy0ARM2NM-LeqesI?authuser=0&hl=ru&rclk=1,3.1,309,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwj35JeO19WFAxUIXZEFHUcCCGgYABADGgJscg&gclid=EAIaIQobChMI9-SXjtfVhQMVCF2RBR1HAghoEBAYASAAEgIp6fD_BwE&ohost=www.google.com&cid=CAASE-RowulCH5wgRzR35tt8dCW6Vc8&sig=AOD64_1BE7h9yvtOtZeSF196Ew6xzGWiEw&adurl&ctype=99,https://takumi.md/ro,Asian cuisine,None
Takumi sushi & wok,"Strada Sarmizegetusa 1, Chișinău, Молдова",+37(322)008000,https://maps.app.goo.gl/FE2cN7YLnuyjvBss6,4.1,47,http://www.takumi.md/,None,None,None
Taproom by Litra & Friends,Strada Vasile Alecsandri 117/1,0606 19 777,https://www.google.com/maps/place/Taproom+by+Litra+%26+Friends/data=!4m7!3m6!1s0x40c97d383a0ce613:0x741627b6d8418bdc!8m2!3d47.0213451!4d28.8384569!16s%2Fg%2F11vlhmlgm6!19sChIJE-YMOjh9yUAR3ItB2LYnFnQ?authuser=0&hl=ru&rclk=1,5.0,3,None,None,None,None
Taqueria Bar,"Taqueria Bar, Mihai Eminescu Street 30, MD-2009, Chișinău, Moldova",+373 785 89 693,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97d6605d618f9:0x20cfcc7c837fd255!8m2!3d47.0178008!4d28.8311614!16s%2Fg%2F11s45gzc5b?entry=ttu,4.3,68,https://instagram.com/taqueria_bar_?igshid=YmMyMTA2M2Y=,https://www.instagram.com/stories/highlights/17966243435255492/,Mexican cuisine,None
Țărăncuța,"Țărăncuța, Alba-Iulia St 122/1, MD-2051, Chișinău, Moldova",+373 22 747 761,https://maps.app.goo.gl/sNtZ93jE2jjvknbt9,4.4,213,None,None,European cuisine,Romanian cuisine
Tasty Kebab,"Tasty Kebab, Strada Calea Ieşilor 15/2, Chișinău, Moldova",+373 671 19 133,https://maps.app.goo.gl/fZhhacL2W9cU28D16,4.5,2786,None,None,None,None
"Taxi Blues, L Tolstoi",Strada Lev Tolstoi 24/1,+37(360)788588,"https://www.google.com/maps/place/Taxi+Blues,+L+Tolstoi/data=!4m7!3m6!1s0x40c97c219b627f6b:0x38303266ecb5be46!8m2!3d47.0103516!4d28.8423703!16s%2Fg%2F1pp2wwt14!19sChIJa39imyF8yUARRr617GYyMDg?authuser=0&hl=ru&rclk=1",3.9,1 070,https://taxiblues.md/,https://taxiblues.md/,Asian cuisine,None
Tbilisi,"Bulevardul Ștefan cel Mare și Sfînt 69, MD-2022, Chișinău, Молдова",+37(379)446030,https://www.google.com/maps/place/Tbilisi/data=!4m7!3m6!1s0x40c97c3b3d251913:0xfea1ebc8977214bf!8m2!3d47.0177034!4d28.8415782!16s%2Fg%2F11cly9x_j1!19sChIJExklPTt8yUARvxRyl8jrof4?authuser=0&hl=ru&rclk=1,4.2,"4,2",https://www.facebook.com/RestaurantTbilisi/,https://drive.google.com/drive/folders/1sAZ3reqJXJn9gcduloOPzonMnATRcI7o?usp=sharing,Georgian cuisine,None
Testo,"Testo, Strada Onisifor Ghibu 1, MD-2071, Chișinău, Moldova",+373 790 76 088,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97d46b72a6873:0x55608b73bf1b081e!8m2!3d47.0388881!4d28.7799679!16s%2Fg%2F11mb5cq0ky?entry=ttu,4.4,320,http://www.gustos.md/,https://gustos.md/ro/catalog/meniu-restaurant-51.html,European cuisine,None
The Legends Pub,"The Legends Pub, Stefan cel Mare si Sfant Boulevard 62, Chișinău, Moldova",+373 691 32 103,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97d88e49c7319:0x21f625ab578842c3!8m2!3d47.0178137!4d28.8431411!16s%2Fg%2F11s34cwmym?entry=ttu,4.2,70,https://instagram.com/the.legends.pub,https://drive.google.com/drive/folders/1K8nQmWHEk4ztQCtbCrg669wrEMPC1Fcs?usp=sharing,European cuisine,None
The Moss,Str. Tudor Strișcă 8/4,+37(362)015232,https://www.google.com/maps/place/The+Moss/data=!4m7!3m6!1s0x40c97fe873d73fe7:0xde341eb200ab8c6f!8m2!3d46.9869699!4d28.8422805!16s%2Fg%2F11swy23w67!19sChIJ5z_Xc-h_yUARb4yrALIeNN4?authuser=0&hl=ru&rclk=1,3.7,9,http://www.themoss.md/,None,None,None
The Old Street Coffee & More,Strada Mitropolit Varlaam 75,+37(378)323232,https://www.google.com/maps/place/The+Old+Street+Coffee+%26+More/data=!4m7!3m6!1s0x40c97dc448918d5d:0x237ef986135a0f05!8m2!3d47.023681!4d28.8369968!16s%2Fg%2F11n0s1_rx3!19sChIJXY2RSMR9yUARBQ9aE4b5fiM?authuser=0&hl=ru&rclk=1,4.4,150,https://www.facebook.com/theoldstreetcoffee/,None,None,None
The Penthouse Café,"The Penthouse Café, Stefan cel Mare si Sfant Boulevard 103/2, Chișinău, Moldova",+373 787 70 077,https://maps.app.goo.gl/4X5SQ7iXD5QuQn1k8,4.3,996,http://4sq.com/22TBelG,https://thepenthouse.online/menu,European cuisine,None
Tiflis Restaurant,"Tiflis Restaurant, Studentilor St 1/6, Chișinău, Moldova",+373 685 75 557,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97da2ba506211:0x6b5734e687d65ff4!8m2!3d47.0617902!4d28.8635117!16s%2Fg%2F11t401q0bl?entry=ttu,4.3,426,https://instagram.com/tiflis.md?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/stories/highlights/17974516801812035/,Georgian cuisine,None
Time Resto Bar,"Time Resto Bar, Albisoara St 4, Chișinău, Moldova",None,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97d960658293f:0x597923ef0369ba17!8m2!3d47.0149372!4d28.8556012!16s%2Fg%2F11vb1343h5?entry=ttu,4.0,4,https://4sq.com/4816ztl,None,None,None
Tisto 2.0 [MD],"Tisto 2.0 [MD], Strada Nicolae Testemițanu 3/6, Chișinău, Moldova",+373 691 17 780,https://maps.app.goo.gl/N2iXoyUFZR3nEHi97,4.6,12,https://www.instagram.com/tisto_md/,https://www.instagram.com/stories/highlights/18027506089496137/,European cuisine,Ukrainian
Tokyo Sushi,"Tokyo Sushi, Strada Calea Ieşilor 10, Chișinău, Moldova",+373 760 00 220,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97d948b770f83:0x84e3a527d20877af!8m2!3d47.0401126!4d28.8020773!16s%2Fg%2F11bw46wbcy?entry=ttu,3.6,50,http://tokyosushi.md/,Для заказа https://tokyosushi.md/ru/menu/,Asian cuisine,None
Tokyo Sushi,Strada Ion Creangă 5/3,+37(376)000220,https://www.google.com/maps/place/Tokyo+Sushi/data=!4m7!3m6!1s0x40c97d2a440a4397:0x5b512730fbaf8a72!8m2!3d47.0327392!4d28.8063288!16s%2Fg%2F11gvrmwkc8!19sChIJl0MKRCp9yUARcoqv-zAnUVs?authuser=0&hl=ru&rclk=1,3.0,49,http://tokyosushi.md/,None,None,None
Tokyo Sushi,Bulevardul Moscova 19,+37(376)000220,https://www.google.com/maps/place/Tokyo+Sushi/data=!4m7!3m6!1s0x40c97ce25078a937:0xfe18e6b6240be030!8m2!3d47.0557815!4d28.8648882!16s%2Fg%2F11gbfnp6p7!19sChIJN6l4UOJ8yUARMOALJLbmGP4?authuser=0&hl=ru&rclk=1,3.5,49,https://tokyosushi.md/,None,None,None
Tokyo Sushi GrandHall,Bulevardul Constantin Negruzzi 2/4,+37(376)000220,https://www.google.com/maps/place/Tokyo+Sushi+GrandHall/data=!4m7!3m6!1s0x40c97c17bec65405:0x747a45115d8feeba!8m2!3d47.0148998!4d28.8539853!16s%2Fg%2F11f3fmvvcf!19sChIJBVTGvhd8yUARuu6PXRFFenQ?authuser=0&hl=ru&rclk=1,2.8,11,http://tokyosushi.md/,None,None,None
Torro Burgers,Strada Trandafirilor 43,+37(379)129129,https://www.google.com/maps/place/Torro+Burgers/data=!4m7!3m6!1s0x40c97ffc146e4f43:0xe24fdd882c02a6aa!8m2!3d46.9944576!4d28.8465694!16s%2Fg%2F11g3y79jr_!19sChIJQ09uFPx_yUARqqYCLIjdT-I?authuser=0&hl=ru&rclk=1,4.2,1 682,http://torroburgers.md/?keyword=+burger%20+chisinau&matchtype=b&utm_source=google&utm_medium=cpc&utm_campaign=Burgery_poisk&gclid=CjwKCAjwvNXeBRAjEiwAjqYhFkgolF6O4yTcLdLMB26YoSW_fpb7s6Anz3mNhHz1mi7Ycy22qcinLRoCzJEQAvD_BwE,https://torroburgers.md/#salads,American cuisine,None
Torro Burgers,"Strada Pușkin 12, MD-2012, Chișinău",+37(379)105105,https://maps.app.goo.gl/QJyTZRQxwLpJoaNn6,4.3,1098,http://torroburgers.md/,None,None,None
Torro Burgers,"Strada Alecu Russo 65/1, Chișinău",+37(379)183183,https://maps.app.goo.gl/cTng8gXkfZADB2jKA,4.3,549,http://torroburgers.md/,None,None,None
Torro Burgers,"Strada Miron Costin 13/1, MD-2068, Chișinău",+37(378)117744,https://maps.app.goo.gl/pRzi1yxzSrv4LydC8,4.5,887,http://torroburgers.md/,None,None,None
Torro Grill,"Torro Grill, Strada Nicolae Dimo 28/1, MD-2064, Chișinău, Moldova",+373 791 74 174,https://maps.app.goo.gl/iA3kJ9VTTHbvVDWv9,4.5,1931,http://www.torrogrill.md/,https://torrogrill.md/,European cuisine,None
Torro Grill,"Torro Grill, Strada Nicolae Dimo 28/1, MD-2064, Chișinău, Moldova",+373 791 74 174,https://maps.app.goo.gl/iA3kJ9VTTHbvVDWv9,4.5,1931,http://www.torrogrill.md/,None,None,None
Trapeza,Strada București 68,None,https://www.google.com/maps/place/Trapeza/data=!4m7!3m6!1s0x40c97d692859185f:0x8ecda7b5953000c9!8m2!3d47.0223136!4d28.8287226!16s%2Fg%2F11jt2h_w23!19sChIJXxhZKGl9yUARyQAwlbWnzY4?authuser=0&hl=ru&rclk=1,5.0,8,None,None,None,None
Trattoria,Bulevardul Moscova 17/4,+37(322)858858,https://www.google.com/maps/place/Trattoria/data=!4m7!3m6!1s0x40c97ce304d64adf:0x85c51eb4c90cfbb8!8m2!3d47.0541343!4d28.8647994!16s%2Fg%2F11b5qsxybh!19sChIJ30rWBON8yUARuPsMybQexYU?authuser=0&hl=ru&rclk=1,4.5,4 775,http://trattoria.md/,https://meniu.trattoria.md/ru,Mixed kitchen,None
Trattoria Della Nonna,"Trattoria Della Nonna, Bulevardul Moscova 17/4, Chișinău, Moldova",+373 22 858 858,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97ce304d64adf:0x85c51eb4c90cfbb8!8m2!3d47.0541343!4d28.8647994!16s%2Fg%2F11b5qsxybh?entry=ttu,4.5,4772,http://trattoria.md/,None,None,None
Trattoria Della Nonna,"Trattoria Della Nonna, Bulevardul Moscova 17/4, Chișinău, Moldova",+373 22 858 858,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97ce304d64adf:0x85c51eb4c90cfbb8!8m2!3d47.0541343!4d28.8647994!16s%2Fg%2F11b5qsxybh?entry=ttu,4.5,4772,http://trattoria.md/,None,None,None
Trattoria Della Nonna,Bulevardul Dacia 42/1,+37(322)858858,https://www.google.com/maps/place/Trattoria+Della+Nonna/data=!4m7!3m6!1s0x40c9790051f65cfd:0x73a30cf5813d71d3!8m2!3d46.9782812!4d28.8675437!16s%2Fg%2F11vkb75khf!19sChIJ_Vz2UQB5yUAR03E9gfUMo3M?authuser=0&hl=ru&rclk=1,4.9,662,http://trattoria.md/,None,None,None
Trattoria della nonna Ciocana 1,Strada Mihail Sadoveanu 20/1,+37(322)858858,https://www.google.com/maps/place/Trattoria+della+nonna+Ciocana+1/data=!4m7!3m6!1s0x40c97cf324a7decb:0x84c436933f339299!8m2!3d47.044542!4d28.882258!16s%2Fg%2F11cmsz4204!19sChIJy96nJPN8yUARmZIzP5M2xIQ?authuser=0&hl=ru&rclk=1,4.6,1 703,http://www.trattoria.md/,None,None,None
Trattoria della nonna Ciocana 2,Bulevardul Mircea cel Bătrîn 4/6,+37(322)858858,https://www.google.com/maps/place/Trattoria+della+nonna+Ciocana+2/data=!4m7!3m6!1s0x40c97df6f3117e41:0x139224475eb73900!8m2!3d47.0384699!4d28.890479!16s%2Fg%2F11rc1_wtnj!19sChIJQX4R8_Z9yUARADm3XkckkhM?authuser=0&hl=ru&rclk=1,4.8,1 214,http://www.trattoria.md/,None,None,None
Trattoria Della Nonna MallDova,Strada Arborilor 21,+37(322)858858,https://www.google.com/maps/place/Trattoria+Della+Nonna+MallDova/data=!4m7!3m6!1s0x40c97ea027178fbd:0x82e5e52473c277ad!8m2!3d47.0046472!4d28.840093!16s%2Fg%2F11b5wl8sd0!19sChIJvY8XJ6B-yUARrXfCcyTl5YI?authuser=0&hl=ru&rclk=1,4.8,3 515,http://www.trattoria.md/,None,None,None
Trattoria della nonna Sculeni,Strada Calea Ieşilor 11,+37(322)858858,https://www.google.com/maps/place/Trattoria+della+nonna+Sculeni/data=!4m7!3m6!1s0x40c97db13b8d4a8d:0xf046b57c35d6309a!8m2!3d47.0380878!4d28.806632!16s%2Fg%2F11sd7488zs!19sChIJjUqNO7F9yUARmjDWNXy1RvA?authuser=0&hl=ru&rclk=1,4.8,903,https://trattoria.md/,None,None,None
Tucano Coffee,Strada Pușkin 15,+37(369)112848,https://www.google.com/maps/place/Tucano+Coffee/data=!4m7!3m6!1s0x40c97c32127a30ef:0xa0e5bf398485decd!8m2!3d47.020614!4d28.8293873!16s%2Fg%2F1vc_nw75!19sChIJ7zB6EjJ8yUARzd6FhDm_5aA?authuser=0&hl=ru&rclk=1,4.5,2 001,https://www.tucanocoffee.com/md/shop-online/,None,None,None
Tucano Coffee Costa Rica,"Tucano Coffee Costa Rica, Alexander Pushkin St 15, MD-2012, Chișinău, Moldova",+373 691 12 848,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c32127a30ef:0xa0e5bf398485decd!8m2!3d47.020614!4d28.8293873!16s%2Fg%2F1vc_nw75?entry=ttu,4.5,2001,https://www.tucanocoffee.com/md/shop-online/,None,None,None
Tucano Coffee Franchise,Strada Nicolae Dimo 4/1,+37(368)983791,https://www.google.com/maps/place/Tucano+Coffee+Franchise/data=!4m7!3m6!1s0x40c97c59f5db41c5:0x131809448acdf97a!8m2!3d47.0379018!4d28.8605187!16s%2Fg%2F11c6fbq6w6!19sChIJxUHb9Vl8yUARevnNikQJGBM?authuser=0&hl=ru&rclk=1,4.8,20,http://www.tucanofranchise.com/,None,None,None
Tucano Coffee Jamaica,Strada Arborilor 21,+37(368)088449,https://www.google.com/maps/place/Tucano+Coffee+Jamaica/data=!4m7!3m6!1s0x40c97ea02443a71b:0x8cbeb1eb8fc5cf5e!8m2!3d47.0042997!4d28.8404688!16s%2Fg%2F11fy_fdk8k!19sChIJG6dDJKB-yUARXs_Fj-uxvow?authuser=0&hl=ru&rclk=1,4.0,265,http://www.tucanocoffee.com/,None,None,None
Tucano Coffee Kenya,Bulevardul Moscova 5,+37(360)807764,https://www.google.com/maps/place/Tucano+Coffee+Kenya/data=!4m7!3m6!1s0x40c97cf8ecc61c31:0xdc0b9d385a7aae89!8m2!3d47.0461881!4d28.8617753!16s%2Fg%2F11bxc53v_q!19sChIJMRzG7Ph8yUARia56WjidC9w?authuser=0&hl=ru&rclk=1,4.5,560,http://www.tucanocoffee.md/,None,None,None
Turkuaz Döner,"Strada Pușkin 28, Chișinău, Молдова",0697 53 111,https://maps.app.goo.gl/sG1gC8BzBjS8WhdG9,4.1,36,None,None,None,None
Twins Café,"Twins Café, Alexander Pushkin St 32, MD-2001, Chișinău, Moldova",+373 677 38 494,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97d49d44440c9:0xca482873fdddb643!8m2!3d47.0252385!4d28.8367769!16s%2Fg%2F11fn9d71q_?entry=ttu,4.6,72,http://www.twins.md/,https://twins.md/#menu,European cuisine,None
Twister,"Alba-Iulia St 75F, Chișinău, Молдова",+37(379)980000,https://maps.app.goo.gl/EFKcMkBrMmosNunD8,4.0,98,https://twister.md/,https://twister.md/catalog/meniu,None,None
Twister,"Bulevardul Decebal 82, MD-2038, Chișinău, Молдова",+37(322)000001,https://maps.app.goo.gl/toEaX77Qiknny8zN9,4.1,660,https://twister.md/,None,None,None
Twister,"Bulevardul Moscova 6, Chișinău, Moldova",+37(322)000001,https://maps.app.goo.gl/WkC9sWdBJ81HarCr9,4.3,"3,79",twister.md,None,American cuisine,None
U Čehov,"U Čehov, Bd. Renașterii Naționale 5, Chișinău, Moldova",+373 791 63 163,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c51f71dc895:0xe3f0f63d227a5a74!8m2!3d47.0364814!4d28.8491395!16s%2Fg%2F11cn9hqs7k?entry=ttu,4.3,613,http://www.foodhouse.md/ru/u-cehov,https://ucehov.md/,European cuisine,Czech cuisine
Uptown Café,"Uptown Café, Alexander Pushkin St 10, Chișinău, Moldova",+373 787 75 701,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c2c486b840b:0x6c6f1f760f2511ee!8m2!3d47.0179838!4d28.8260915!16s%2Fg%2F11bwpz0rk0?entry=ttu,4.4,1756,https://www.instagram.com/uptowncafe_chisinau/,None,None,None
Vanille,"Vanille, Dacia Blvd 31, Chișinău, Moldova",+373 22 571 932,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c9794c748ff4ff:0xe1a61b109b79d37e!8m2!3d46.9853215!4d28.8596379!16s%2Fg%2F11cpqd33ky?entry=ttu,4.7,659,http://www.vanille.md/,https://www.vanille.md/,European cuisine,None
Vasabi,"Bulevardul Dacia 4/1, Chișinău, Молдова",+37(379)805656,https://www.google.com/maps/place/Vasabi/data=!4m7!3m6!1s0x40c97eb03aff5e65:0x75946974c9bd87aa!8m2!3d46.9929499!4d28.8475093!16s%2Fg%2F11c4bffzhz!19sChIJZV7_OrB-yUARqoe9yXRplHU?authuser=0&hl=ru&rclk=1,4.3,2 665,http://www.vasabi.md/,https://vasabi.md/,Asian cuisine,None
Vdrovapub,"Vdrovapub, Strada Alexandru cel Bun 83, MD-2012, Chișinău, Moldova",+373 686 11 457,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c359244bf7b:0x26113fd439a37777!8m2!3d47.0277134!4d28.8364263!16s%2Fg%2F11f2wfcdql?entry=ttu,4.7,824,http://facebook.com/vdrovapubmd/,None,None,None
Veles Pub,"Veles Pub, Sarmizegetusa St 10, Chișinău, Moldova",+373 699 54 479,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c9793df054f6dd:0x1c1800d767657b85!8m2!3d46.9937173!4d28.8641385!16s%2Fg%2F11h4fjzl_j?entry=ttu,4.9,231,https://www.facebook.com/VelesPub/,https://drive.google.com/drive/folders/19sIGjKxt5-qGqJ_O1ZX8WaJTB6Me7vhr?usp=drive_link,European cuisine,None
Velgar,"Strada Mitropolit Varlaam 84, Chișinău, Молдова",+373 788 85 555,https://www.google.com/maps/place/Velgar/data=!4m7!3m6!1s0x40c97c36d905e6b7:0xf64e4a06d50f393a!8m2!3d47.0236001!4d28.8384132!16s%2Fg%2F1hf84x9zf!19sChIJt-YF2TZ8yUAROjkP1QZKTvY?authuser=0&hl=ru&rclk=1,4.7,418,https://web.facebook.com/Velgar.Restaurant.Pub/,https://www.facebook.com/Velgar.Restaurant.Pub/?_rdc=1&_rdr,European cuisine,None
Vino pizza & wine,Strada 31 August 1989 113,+37(322)602602,https://www.google.com/maps/place/Vino+pizza+%26+wine/data=!4m7!3m6!1s0x40c97d5689677533:0xc2adb452956698be!8m2!3d47.0213093!4d28.8316347!16s%2Fg%2F11rhrn3s0y!19sChIJM3VniVZ9yUARvphmlVK0rcI?authuser=0&hl=ru&rclk=1,4.7,275,http://www.vinopizza.md/,https://vinopizza.md/,Italian Cuisine,None
VisPas Hotel,"Strada Alexandru Lăpuşneanu 26, MD-2004, Chișinău, Молдова",+37(379)413390,https://maps.app.goo.gl/JriZpCSvpQdBFNUs7,4.6,802,https://chisinau.vispas.com/,None,None,None
Vreau Carne,"Strada Calea Moşilor 7, Chișinău, Moldova",+37(369)488844,https://maps.app.goo.gl/2xBMiCgFXVmxGrKMA,4.7,63,None,https://www.instagram.com/vreau.carne/,Armenian cuisine,None
VV Lounge,"VV Lounge, Decebal Blvd 76/4, MD-2038, Chișinău, Moldova",+373 793 81 111,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97f29a18f63b7:0x9e0ab6215870e81f!8m2!3d46.9915801!4d28.8584805!16s%2Fg%2F11j4mmg5h1?entry=ttu,3.8,140,None,None,None,None
Wine Gogh,Strada Pușkin 35,+37(378)558999,https://www.google.com/maps/place/Wine+Gogh/data=!4m7!3m6!1s0x40c97c3607b75e6f:0x4b8d0fa5909a619f!8m2!3d47.02708!4d28.83851!16s%2Fg%2F11hb72lp72!19sChIJb163BzZ8yUARn2GakKUPjUs?authuser=0&hl=ru&rclk=1,4.6,451,https://instagram.com/winegoghrest?igshid=ZWQyN2ExYTkwZQ==,None,None,None
Winnie the Pooh,Strada Nicolae Testemițanu 23/2,+37(360)501000,https://www.google.com/maps/place/Winnie+the+Pooh/data=!4m7!3m6!1s0x40c97ebd186ef9ed:0x1b3c3d8e0bdefb!8m2!3d46.9955562!4d28.8353676!16s%2Fg%2F11gf5sd9ny!19sChIJ7fluGL1-yUAR-94Ljj08GwA?authuser=0&hl=ru&rclk=1,4.5,145,None,None,None,None
WTF restobar,"Strada Nicolae Milescu Spătaru 16, Chișinău, Moldova",None,https://maps.app.goo.gl/SjJgVmTCxQHh5fRj6,4.7,42,wtfresto.bar,None,None,None
Wurst,"Wurst, Stefan cel Mare si Sfant Boulevard 184, Chișinău, Moldova",+373 695 20 520,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97dd2a059ec1b:0x39c20acdc58ed335!8m2!3d47.031882!4d28.8219424!16s%2Fg%2F11rfq395nk?entry=ttu,4.4,170,https://wurst.md/,https://kh.md/ru/delivery/wurst/,American cuisine,None
Wurst,Strada Calea Ieşilor 8,+37(369)520520,https://www.google.com/maps/place/Wurst/data=!4m7!3m6!1s0x40c97d9ad2fe4f65:0xcbb2ebf930fab8f4!8m2!3d47.0396623!4d28.8038812!16s%2Fg%2F11h1m4hwnp!19sChIJZU_-0pp9yUAR9Lj6MPnrsss?authuser=0&hl=ru&rclk=1,3.8,304,https://www.wurst.md/,None,None,None
Wurst,Strada Mitropolit Gavriil Bănulescu-Bodoni 28/1,+37(369)520520,https://www.google.com/maps/place/Wurst/data=!4m7!3m6!1s0x40c97d871c968a43:0xa0aee5cb09211ee1!8m2!3d47.0303741!4d28.8382463!16s%2Fg%2F11s0x65877!19sChIJQ4qWHId9yUAR4R4hCcvlrqA?authuser=0&hl=ru&rclk=1,4.2,107,https://kh.md/,None,None,None
Wurst,Bulevardul Ștefan cel Mare și Sfînt 184,+37(369)520520,https://www.google.com/maps/place/Wurst/data=!4m7!3m6!1s0x40c97dd2a059ec1b:0x39c20acdc58ed335!8m2!3d47.031882!4d28.8219424!16s%2Fg%2F11rfq395nk!19sChIJG-xZoNJ9yUARNdOOxc0Kwjk?authuser=0&hl=ru&rclk=1,4.4,170,https://wurst.md/,None,None,None
